</START/>
</BACIA/>
</OPTIONS: grande NUMLIN= 192 />
  -52.5000   -25.7500 1
  -52.2500   -25.7500 1
  -52.0000   -25.7500 1
  -51.7500   -25.7500 1
  -51.5000   -25.7500 1
  -51.2500   -25.7500 1
  -51.0000   -25.7500 1
  -50.7500   -25.7500 1
  -50.5000   -25.7500 1
  -50.2500   -25.7500 1
  -50.0000   -25.7500 1
  -49.7500   -25.7500 1
  -49.5000   -25.7500 1
  -49.2500   -25.7500 1
  -54.5000   -25.5000 1
  -54.2500   -25.5000 1
  -54.0000   -25.5000 1
  -53.7500   -25.5000 1
  -53.5000   -25.5000 1
  -53.2500   -25.5000 1
  -53.0000   -25.5000 1
  -52.7500   -25.5000 1
  -52.5000   -25.5000 1
  -52.2500   -25.5000 1
  -52.0000   -25.5000 1
  -51.7500   -25.5000 1
  -51.5000   -25.5000 1
  -51.2500   -25.5000 1
  -50.7500   -25.5000 1
  -49.7500   -25.5000 1
  -49.5000   -25.5000 1
  -49.2500   -25.5000 1
  -49.0000   -25.5000 1
  -53.7500   -25.2500 1
  -53.5000   -25.2500 1
  -53.2500   -25.2500 1
  -53.0000   -25.2500 1
  -52.7500   -25.2500 1
  -52.2500   -25.2500 1
  -52.0000   -25.2500 1
  -51.7500   -25.2500 1
  -51.5000   -25.2500 1
  -53.5000   -25.0000 1
</BACIA/>
</OPTIONS: itaipu NUMLIN= 343 />
  -54.2500   -25.2500 1
  -51.0000   -25.2500 1
  -54.5000   -25.0000 1
  -54.2500   -25.0000 1
  -54.0000   -25.0000 1
  -53.7500   -25.0000 1
  -53.5000   -25.0000 1
  -53.2500   -25.0000 1
  -53.0000   -25.0000 1
  -52.7500   -25.0000 1
  -52.5000   -25.0000 1
  -52.2500   -25.0000 1
  -52.0000   -25.0000 1
  -51.7500   -25.0000 1
  -51.5000   -25.0000 1
  -51.2500   -25.0000 1
  -51.0000   -25.0000 1
  -50.7500   -25.0000 1
  -54.7500   -24.7500 1
  -54.5000   -24.7500 1
  -54.2500   -24.7500 1
  -54.0000   -24.7500 1
  -53.7500   -24.7500 1
  -53.5000   -24.7500 1
  -53.2500   -24.7500 1
  -53.0000   -24.7500 1
  -52.7500   -24.7500 1
  -52.5000   -24.7500 1
  -52.2500   -24.7500 1
  -52.0000   -24.7500 1
  -51.7500   -24.7500 1
  -51.5000   -24.7500 1
  -51.2500   -24.7500 1
  -51.0000   -24.7500 1
  -55.0000   -24.5000 1
  -54.7500   -24.5000 1
  -54.5000   -24.5000 1
  -54.2500   -24.5000 1
  -54.0000   -24.5000 1
  -53.7500   -24.5000 1
  -53.5000   -24.5000 1
  -53.2500   -24.5000 1
  -53.0000   -24.5000 1
  -52.7500   -24.5000 1
  -52.5000   -24.5000 1
  -52.2500   -24.5000 1
  -52.0000   -24.5000 1
  -51.7500   -24.5000 1
  -51.5000   -24.5000 1
  -51.2500   -24.5000 1
  -51.0000   -24.5000 1
  -55.0000   -24.2500 1
  -54.7500   -24.2500 1
  -54.5000   -24.2500 1
  -54.2500   -24.2500 1
  -54.0000   -24.2500 1
  -53.7500   -24.2500 1
  -53.5000   -24.2500 1
  -53.2500   -24.2500 1
  -53.0000   -24.2500 1
  -52.7500   -24.2500 1
  -52.5000   -24.2500 1
  -52.2500   -24.2500 1
  -52.0000   -24.2500 1
  -51.7500   -24.2500 1
  -51.5000   -24.2500 1
  -51.2500   -24.2500 1
  -51.0000   -24.2500 1
  -55.2500   -24.0000 1
  -55.0000   -24.0000 1
  -54.7500   -24.0000 1
  -54.5000   -24.0000 1
  -54.2500   -24.0000 1
  -54.0000   -24.0000 1
  -53.7500   -24.0000 1
  -53.5000   -24.0000 1
  -53.2500   -24.0000 1
  -53.0000   -24.0000 1
  -52.7500   -24.0000 1
  -52.5000   -24.0000 1
  -52.2500   -24.0000 1
  -52.0000   -24.0000 1
  -51.7500   -24.0000 1
  -51.5000   -24.0000 1
  -51.2500   -24.0000 1
  -51.0000   -24.0000 1
  -55.2500   -23.7500 1
  -55.0000   -23.7500 1
  -54.7500   -23.7500 1
  -54.5000   -23.7500 1
  -54.2500   -23.7500 1
  -54.0000   -23.7500 1
  -53.7500   -23.7500 1
  -53.5000   -23.7500 1
  -53.2500   -23.7500 1
  -53.0000   -23.7500 1
  -52.7500   -23.7500 1
  -52.5000   -23.7500 1
  -52.2500   -23.7500 1
  -52.0000   -23.7500 1
  -51.7500   -23.7500 1
  -51.5000   -23.7500 1
  -51.2500   -23.7500 1
  -55.2500   -23.5000 1
  -55.0000   -23.5000 1
  -54.7500   -23.5000 1
  -54.5000   -23.5000 1
  -54.2500   -23.5000 1
  -54.0000   -23.5000 1
  -53.7500   -23.5000 1
  -53.5000   -23.5000 1
  -53.2500   -23.5000 1
  -53.0000   -23.5000 1
  -52.7500   -23.5000 1
  -52.5000   -23.5000 1
  -52.2500   -23.5000 1
  -52.0000   -23.5000 1
  -51.7500   -23.5000 1
  -55.2500   -23.2500 1
  -55.0000   -23.2500 1
  -54.7500   -23.2500 1
  -54.5000   -23.2500 1
  -54.2500   -23.2500 1
  -54.0000   -23.2500 1
  -53.7500   -23.2500 1
  -53.5000   -23.2500 1
  -53.2500   -23.2500 1
  -53.0000   -23.2500 1
  -52.7500   -23.2500 1
  -52.5000   -23.2500 1
  -52.2500   -23.2500 1
  -55.5000   -23.0000 1
  -55.2500   -23.0000 1
  -55.0000   -23.0000 1
  -54.7500   -23.0000 1
  -54.5000   -23.0000 1
  -54.2500   -23.0000 1
  -54.0000   -23.0000 1
  -53.7500   -23.0000 1
  -53.5000   -23.0000 1
  -53.2500   -23.0000 1
  -53.0000   -23.0000 1
  -55.5000   -22.7500 1
  -55.2500   -22.7500 1
  -55.0000   -22.7500 1
  -54.7500   -22.7500 1
  -54.5000   -22.7500 1
  -54.2500   -22.7500 1
  -54.0000   -22.7500 1
  -53.7500   -22.7500 1
  -53.5000   -22.7500 1
  -53.2500   -22.7500 1
  -53.0000   -22.7500 1
  -55.5000   -22.5000 1
  -55.2500   -22.5000 1
  -55.0000   -22.5000 1
  -54.7500   -22.5000 1
  -54.5000   -22.5000 1
  -54.2500   -22.5000 1
  -54.0000   -22.5000 1
  -53.7500   -22.5000 1
  -53.5000   -22.5000 1
  -53.2500   -22.5000 1
  -53.0000   -22.5000 1
  -52.7500   -22.5000 1
  -55.7500   -22.2500 1
  -55.5000   -22.2500 1
  -55.2500   -22.2500 1
  -55.0000   -22.2500 1
  -54.7500   -22.2500 1
  -54.5000   -22.2500 1
  -54.2500   -22.2500 1
  -54.0000   -22.2500 1
  -53.7500   -22.2500 1
  -53.5000   -22.2500 1
  -53.2500   -22.2500 1
  -53.0000   -22.2500 1
  -52.7500   -22.2500 1
  -52.5000   -22.2500 1
  -52.2500   -22.2500 1
  -52.0000   -22.2500 1
  -50.7500   -22.2500 1
  -50.5000   -22.2500 1
  -50.2500   -22.2500 1
  -50.0000   -22.2500 1
  -49.7500   -22.2500 1
  -55.7500   -22.0000 1
  -55.5000   -22.0000 1
  -55.2500   -22.0000 1
  -55.0000   -22.0000 1
  -54.7500   -22.0000 1
  -54.5000   -22.0000 1
  -54.2500   -22.0000 1
  -54.0000   -22.0000 1
  -53.7500   -22.0000 1
  -53.5000   -22.0000 1
  -53.2500   -22.0000 1
  -53.0000   -22.0000 1
  -52.7500   -22.0000 1
  -52.5000   -22.0000 1
  -52.2500   -22.0000 1
  -52.0000   -22.0000 1
  -51.7500   -22.0000 1
  -51.5000   -22.0000 1
  -51.2500   -22.0000 1
  -51.0000   -22.0000 1
  -50.7500   -22.0000 1
  -50.5000   -22.0000 1
  -50.2500   -22.0000 1
  -50.0000   -22.0000 1
  -49.7500   -22.0000 1
  -55.7500   -21.7500 1
  -55.5000   -21.7500 1
  -55.2500   -21.7500 1
  -55.0000   -21.7500 1
  -54.7500   -21.7500 1
  -54.5000   -21.7500 1
  -54.2500   -21.7500 1
  -54.0000   -21.7500 1
  -53.7500   -21.7500 1
  -53.5000   -21.7500 1
  -53.2500   -21.7500 1
  -53.0000   -21.7500 1
  -52.7500   -21.7500 1
  -52.5000   -21.7500 1
  -52.2500   -21.7500 1
  -52.0000   -21.7500 1
  -51.7500   -21.7500 1
  -51.5000   -21.7500 1
  -51.2500   -21.7500 1
  -51.0000   -21.7500 1
  -50.7500   -21.7500 1
  -50.5000   -21.7500 1
  -50.2500   -21.7500 1
  -50.0000   -21.7500 1
  -55.5000   -21.5000 1
  -55.2500   -21.5000 1
  -55.0000   -21.5000 1
  -54.7500   -21.5000 1
  -54.5000   -21.5000 1
  -54.2500   -21.5000 1
  -54.0000   -21.5000 1
  -53.7500   -21.5000 1
  -53.5000   -21.5000 1
  -53.2500   -21.5000 1
  -53.0000   -21.5000 1
  -52.7500   -21.5000 1
  -52.5000   -21.5000 1
  -52.2500   -21.5000 1
  -52.0000   -21.5000 1
  -51.7500   -21.5000 1
  -51.5000   -21.5000 1
  -51.2500   -21.5000 1
  -51.0000   -21.5000 1
  -50.7500   -21.5000 1
  -50.5000   -21.5000 1
  -50.2500   -21.5000 1
  -55.2500   -21.2500 1
  -55.0000   -21.2500 1
  -54.7500   -21.2500 1
  -54.5000   -21.2500 1
  -54.2500   -21.2500 1
  -54.0000   -21.2500 1
  -53.7500   -21.2500 1
  -53.5000   -21.2500 1
  -53.2500   -21.2500 1
  -53.0000   -21.2500 1
  -52.7500   -21.2500 1
  -52.5000   -21.2500 1
  -52.2500   -21.2500 1
  -52.0000   -21.2500 1
  -51.7500   -21.2500 1
  -51.5000   -21.2500 1
  -51.2500   -21.2500 1
  -51.0000   -21.2500 1
  -55.0000   -21.0000 1
  -54.7500   -21.0000 1
  -54.5000   -21.0000 1
  -54.2500   -21.0000 1
  -54.0000   -21.0000 1
  -53.7500   -21.0000 1
  -53.5000   -21.0000 1
  -53.2500   -21.0000 1
  -53.0000   -21.0000 1
  -52.7500   -21.0000 1
  -52.5000   -21.0000 1
  -52.2500   -21.0000 1
  -52.0000   -21.0000 1
  -51.7500   -21.0000 1
  -51.5000   -21.0000 1
  -51.2500   -21.0000 1
  -54.7500   -20.7500 1
  -54.5000   -20.7500 1
  -54.2500   -20.7500 1
  -54.0000   -20.7500 1
  -53.7500   -20.7500 1
  -53.5000   -20.7500 1
  -53.2500   -20.7500 1
  -53.0000   -20.7500 1
  -52.7500   -20.7500 1
  -52.5000   -20.7500 1
  -52.2500   -20.7500 1
  -52.0000   -20.7500 1
  -51.7500   -20.7500 1
  -54.5000   -20.5000 1
  -54.2500   -20.5000 1
  -54.0000   -20.5000 1
  -53.7500   -20.5000 1
  -53.5000   -20.5000 1
  -53.2500   -20.5000 1
  -53.0000   -20.5000 1
  -52.7500   -20.5000 1
  -52.5000   -20.5000 1
  -52.2500   -20.5000 1
  -54.2500   -20.2500 1
  -54.0000   -20.2500 1
  -53.7500   -20.2500 1
  -53.5000   -20.2500 1
  -53.2500   -20.2500 1
  -53.0000   -20.2500 1
  -52.7500   -20.2500 1
  -54.2500   -20.0000 1
  -54.0000   -20.0000 1
  -53.7500   -20.0000 1
  -53.5000   -20.0000 1
  -53.2500   -20.0000 1
  -53.0000   -20.0000 1
  -52.7500   -20.0000 1
  -54.2500   -19.7500 1
  -54.0000   -19.7500 1
  -53.7500   -19.7500 1
  -53.5000   -19.7500 1
  -53.2500   -19.7500 1
  -53.0000   -19.7500 1
  -53.7500   -19.5000 1
  -53.5000   -19.5000 1
  -53.2500   -19.5000 1
  -53.0000   -19.5000 1
  -53.7500   -19.2500 1
  -53.5000   -19.2500 1
  -53.2500   -19.2500 1
  -53.7500   -19.0000 1
  -53.5000   -19.0000 1
</BACIA/>
</OPTIONS: paraibadosul NUMLIN= 79 />
  -46.0000   -23.5000 1
  -45.7500   -23.5000 1
  -45.5000   -23.5000 1
  -46.2500   -23.2500 1
  -46.0000   -23.2500 1
  -45.7500   -23.2500 1
  -45.5000   -23.2500 1
  -45.2500   -23.2500 1
  -46.0000   -23.0000 1
  -45.7500   -23.0000 1
  -45.5000   -23.0000 1
  -45.2500   -23.0000 1
  -45.0000   -23.0000 1
  -45.5000   -22.7500 1
  -45.2500   -22.7500 1
  -45.0000   -22.7500 1
  -44.7500   -22.7500 1
  -44.5000   -22.7500 1
  -44.2500   -22.7500 1
  -45.0000   -22.5000 1
  -44.7500   -22.5000 1
  -44.5000   -22.5000 1
  -44.2500   -22.5000 1
  -44.0000   -22.5000 1
  -43.7500   -22.5000 1
  -44.5000   -22.2500 1
  -44.2500   -22.2500 1
  -44.0000   -22.2500 1
  -43.7500   -22.2500 1
  -43.5000   -22.2500 1
  -43.2500   -22.2500 1
  -43.0000   -22.2500 1
  -42.7500   -22.2500 1
  -42.5000   -22.2500 1
  -44.0000   -22.0000 1
  -43.7500   -22.0000 1
  -43.5000   -22.0000 1
  -43.2500   -22.0000 1
  -43.0000   -22.0000 1
  -42.7500   -22.0000 1
  -42.5000   -22.0000 1
  -42.2500   -22.0000 1
  -43.7500   -21.7500 1
  -43.5000   -21.7500 1
  -43.2500   -21.7500 1
  -43.0000   -21.7500 1
  -42.7500   -21.7500 1
  -42.5000   -21.7500 1
  -42.2500   -21.7500 1
  -42.0000   -21.7500 1
  -41.7500   -21.7500 1
  -41.2500   -21.7500 1
  -43.7500   -21.5000 1
  -43.5000   -21.5000 1
  -43.2500   -21.5000 1
  -43.0000   -21.5000 1
  -42.7500   -21.5000 1
  -42.5000   -21.5000 1
  -42.2500   -21.5000 1
  -42.0000   -21.5000 1
  -41.7500   -21.5000 1
  -41.5000   -21.5000 1
  -41.2500   -21.5000 1
  -43.5000   -21.2500 1
  -43.2500   -21.2500 1
  -43.0000   -21.2500 1
  -42.7500   -21.2500 1
  -42.5000   -21.2500 1
  -42.2500   -21.2500 1
  -42.0000   -21.2500 1
  -41.7500   -21.2500 1
  -43.0000   -21.0000 1
  -42.7500   -21.0000 1
  -42.5000   -21.0000 1
  -42.2500   -21.0000 1
  -42.0000   -21.0000 1
  -42.2500   -20.7500 1
  -42.0000   -20.7500 1
  -42.2500   -20.5000 1
</BACIA/>
</OPTIONS: parana NUMLIN= 474 />
  -51.0000   -25.5000 1
  -54.5000   -25.2500 1
  -54.2500   -25.2500 1
  -54.0000   -25.2500 1
  -52.5000   -25.2500 1
  -51.2500   -25.2500 1
  -51.0000   -25.2500 1
  -54.7500   -25.0000 1
  -54.5000   -25.0000 1
  -54.2500   -25.0000 1
  -54.0000   -25.0000 1
  -53.7500   -25.0000 1
  -53.2500   -25.0000 1
  -53.0000   -25.0000 1
  -52.7500   -25.0000 1
  -52.5000   -25.0000 1
  -52.2500   -25.0000 1
  -52.0000   -25.0000 1
  -51.7500   -25.0000 1
  -51.5000   -25.0000 1
  -51.2500   -25.0000 1
  -51.0000   -25.0000 1
  -55.0000   -24.7500 1
  -54.7500   -24.7500 1
  -54.5000   -24.7500 1
  -54.2500   -24.7500 1
  -54.0000   -24.7500 1
  -53.7500   -24.7500 1
  -53.5000   -24.7500 1
  -53.2500   -24.7500 1
  -53.0000   -24.7500 1
  -52.7500   -24.7500 1
  -52.5000   -24.7500 1
  -52.2500   -24.7500 1
  -52.0000   -24.7500 1
  -51.7500   -24.7500 1
  -51.5000   -24.7500 1
  -51.2500   -24.7500 1
  -51.0000   -24.7500 1
  -55.0000   -24.5000 1
  -54.7500   -24.5000 1
  -54.5000   -24.5000 1
  -54.2500   -24.5000 1
  -54.0000   -24.5000 1
  -53.7500   -24.5000 1
  -53.5000   -24.5000 1
  -53.2500   -24.5000 1
  -53.0000   -24.5000 1
  -52.7500   -24.5000 1
  -52.5000   -24.5000 1
  -52.2500   -24.5000 1
  -52.0000   -24.5000 1
  -51.7500   -24.5000 1
  -51.5000   -24.5000 1
  -51.2500   -24.5000 1
  -51.0000   -24.5000 1
  -55.2500   -24.2500 1
  -55.0000   -24.2500 1
  -54.7500   -24.2500 1
  -54.5000   -24.2500 1
  -54.2500   -24.2500 1
  -54.0000   -24.2500 1
  -53.7500   -24.2500 1
  -53.5000   -24.2500 1
  -53.2500   -24.2500 1
  -53.0000   -24.2500 1
  -52.7500   -24.2500 1
  -52.5000   -24.2500 1
  -52.2500   -24.2500 1
  -52.0000   -24.2500 1
  -51.7500   -24.2500 1
  -51.5000   -24.2500 1
  -51.2500   -24.2500 1
  -51.0000   -24.2500 1
  -55.2500   -24.0000 1
  -55.0000   -24.0000 1
  -54.7500   -24.0000 1
  -54.5000   -24.0000 1
  -54.2500   -24.0000 1
  -54.0000   -24.0000 1
  -53.7500   -24.0000 1
  -53.5000   -24.0000 1
  -53.2500   -24.0000 1
  -53.0000   -24.0000 1
  -52.7500   -24.0000 1
  -52.5000   -24.0000 1
  -52.2500   -24.0000 1
  -52.0000   -24.0000 1
  -51.7500   -24.0000 1
  -51.5000   -24.0000 1
  -51.2500   -24.0000 1
  -55.2500   -23.7500 1
  -55.0000   -23.7500 1
  -54.7500   -23.7500 1
  -54.5000   -23.7500 1
  -54.2500   -23.7500 1
  -54.0000   -23.7500 1
  -53.7500   -23.7500 1
  -53.5000   -23.7500 1
  -53.2500   -23.7500 1
  -53.0000   -23.7500 1
  -52.7500   -23.7500 1
  -52.5000   -23.7500 1
  -52.2500   -23.7500 1
  -52.0000   -23.7500 1
  -51.7500   -23.7500 1
  -51.5000   -23.7500 1
  -55.5000   -23.5000 1
  -55.2500   -23.5000 1
  -55.0000   -23.5000 1
  -54.7500   -23.5000 1
  -54.5000   -23.5000 1
  -54.2500   -23.5000 1
  -54.0000   -23.5000 1
  -53.7500   -23.5000 1
  -53.5000   -23.5000 1
  -53.2500   -23.5000 1
  -53.0000   -23.5000 1
  -52.7500   -23.5000 1
  -52.5000   -23.5000 1
  -52.2500   -23.5000 1
  -52.0000   -23.5000 1
  -55.5000   -23.2500 1
  -55.2500   -23.2500 1
  -55.0000   -23.2500 1
  -54.7500   -23.2500 1
  -54.5000   -23.2500 1
  -54.2500   -23.2500 1
  -54.0000   -23.2500 1
  -53.7500   -23.2500 1
  -53.5000   -23.2500 1
  -53.2500   -23.2500 1
  -53.0000   -23.2500 1
  -52.7500   -23.2500 1
  -52.5000   -23.2500 1
  -52.2500   -23.2500 1
  -55.5000   -23.0000 1
  -55.2500   -23.0000 1
  -55.0000   -23.0000 1
  -54.7500   -23.0000 1
  -54.5000   -23.0000 1
  -54.2500   -23.0000 1
  -54.0000   -23.0000 1
  -53.7500   -23.0000 1
  -53.5000   -23.0000 1
  -53.2500   -23.0000 1
  -53.0000   -23.0000 1
  -52.7500   -23.0000 1
  -52.5000   -23.0000 1
  -55.5000   -22.7500 1
  -55.2500   -22.7500 1
  -55.0000   -22.7500 1
  -54.7500   -22.7500 1
  -54.5000   -22.7500 1
  -54.2500   -22.7500 1
  -54.0000   -22.7500 1
  -53.7500   -22.7500 1
  -53.5000   -22.7500 1
  -53.2500   -22.7500 1
  -53.0000   -22.7500 1
  -55.5000   -22.5000 1
  -55.2500   -22.5000 1
  -55.0000   -22.5000 1
  -54.7500   -22.5000 1
  -54.5000   -22.5000 1
  -54.2500   -22.5000 1
  -54.0000   -22.5000 1
  -53.7500   -22.5000 1
  -53.5000   -22.5000 1
  -53.2500   -22.5000 1
  -53.0000   -22.5000 1
  -55.7500   -22.2500 1
  -55.5000   -22.2500 1
  -55.2500   -22.2500 1
  -55.0000   -22.2500 1
  -54.7500   -22.2500 1
  -54.5000   -22.2500 1
  -54.2500   -22.2500 1
  -54.0000   -22.2500 1
  -53.7500   -22.2500 1
  -53.5000   -22.2500 1
  -53.2500   -22.2500 1
  -53.0000   -22.2500 1
  -52.7500   -22.2500 1
  -52.5000   -22.2500 1
  -52.2500   -22.2500 1
  -51.5000   -22.2500 1
  -50.5000   -22.2500 1
  -50.2500   -22.2500 1
  -50.0000   -22.2500 1
  -49.7500   -22.2500 1
  -55.7500   -22.0000 1
  -55.5000   -22.0000 1
  -55.2500   -22.0000 1
  -55.0000   -22.0000 1
  -54.7500   -22.0000 1
  -54.5000   -22.0000 1
  -54.2500   -22.0000 1
  -54.0000   -22.0000 1
  -53.7500   -22.0000 1
  -53.5000   -22.0000 1
  -53.2500   -22.0000 1
  -53.0000   -22.0000 1
  -52.7500   -22.0000 1
  -52.5000   -22.0000 1
  -52.2500   -22.0000 1
